VALUE_SET_CODE,ACCOUNT_TYPE,VALUE,DESCRIPTION,ENABLED_FLAG,START_DATE_ACTIVE,END_DATE_ACTIVE,CREATION_DATE,UPDATED_DATE
"KOJ Store",,11158027,"ExtMangoAl Ghurair Centre130726",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158028,"ExtMerint Gisella Noir130909",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158029,"ExtGeorge IntlAl Ghurair Centre13097",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158030,"ExtIndex Tower DIFCM l13  P0s4L L37",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158031,"ExtAl ManaraAl Bawadi MallMl13 lPOGL",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158032,"ExtAl Ghurair Centre131172",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158033,"ExtJoinery RAKMalik VillaMl13P0624",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158034,"ExtJoinery works SEHA",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158035,"ExtCorian Top WorksMt  L4  P 0627 ",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158036,"ExtFolable PartitionMt  M  P 0643 ",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158043,"ExtJoinery Works as per BOQ131899",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158044,"ExtWhite CompanyMercato Mall140326",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158045,"ExtWhite CompanyDelma Mall140327",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158046,"ExtGymboree  Al Bawadi Mall140345",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158047,"ExtLucky JeansDubai Mall140341",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10115010,"ELC  KSA  Marketplace",Y,,,2021-02-17T00:00:00.000+00:00,2021-02-17T00:00:00.000+00:00
"KOJ Store",,11158182,"Ext Dome worksMr Hisham’s villa",Y,,,2020-12-22T00:00:00.000+00:00,2020-12-22T00:00:00.000+00:00
"KOJ Store",,10108033,"TBS  MAKKAH  DAN PLAZA 2",Y,,2021-11-04T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00,2021-11-04T00:00:00.000+00:00
"KOJ Store",,11168012,"NYR – 3rd party UAE  Amazon Retail",Y,,,2021-09-05T00:00:00.000+00:00,2021-09-05T00:00:00.000+00:00
"KOJ Store",,11508026,"EXT  SBY  Abu Dhabi  Gardens Palza",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508034,"EXT  SBY  Dubai  Mirdif City Centre",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508038,"EXT  SBY  Dubai  Jabal Ali Port Jafza",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508088,"EXT  SBY  Dubai  Business Bay",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508125,"EXT  SBY  Dubai  Nad Al Shiba First",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11158048,"ExtBeverly Hills Polo Club BAS Mall A",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158049,ExtConsiliumHQAPO14009591,Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158050,"ExtCash Counter  Mercato Mall140508",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158037,"ExtCash Counter  Dubai Outlet MallM l",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158038,"ExtCostom made cash counterMt  L4  P",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158039,"ExtSupply and Installation of MDF1400",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158040,"ExtSupply and Installation of white woo",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158041,"ExtJoinery Works as per BOQ140155",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158042,"ExtJoinery Works as per BOQ140156",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158051,"Ext lnstallation of Store Front Window",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158052,"ExtBeverly Hills Muscat Grand Mall Oma",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158053,"ExtDamas DAS Mall140656",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158054,"ExtLucky Jeans  IBN Batuta140655",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158055,"ExtMango Acra",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158056,"ExtGymboree Yas Mall ADH140665",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158057,"ExtMango  Yas mall ADH140783",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158058,"ExtCoffeeBack CounterDubai Grand Hote",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158059,"ExtLucky jeansYAS Mall ADH140879",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158060,"ExtMCO YAS Mall ADH140939",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158061,"ExtMango HE  TDM140989",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158062,"ExtStand with TV ScreensJames Peterson",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158063,"ExtTwin Set  Dubai Mall141171",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158064,"ExtTwin Set  DMM141172",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158066,"ExtAl Hamra Village RAK",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158067,"ExtSkin III  Studio 91P722Skins160",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158068,"ExtCPK Festival CityPO170000001751",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158069,"ExtJameel Jamjoom Residence",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11150996,"IntMIK  MIK Perfect Stores",Y,,,2020-12-16T00:00:00.000+00:00,2020-12-16T00:00:00.000+00:00
"KOJ Store",,10138013,"MIK  KSA 3rd Party – Mahabaa",Y,,,2021-01-14T00:00:00.000+00:00,2021-01-14T00:00:00.000+00:00
"KOJ Store",,11151008,"MOD  DHAHRAN  MALL OF DHAHRAN 2",Y,,,2021-01-17T00:00:00.000+00:00,2021-01-17T00:00:00.000+00:00
"KOJ Store",,11100047,"TBS  Dubai  Al Khail Avenue",Y,,,2021-05-03T00:00:00.000+00:00,2021-05-03T00:00:00.000+00:00
"KOJ Store",,11100050,"TBS  Dubai  City Land",Y,,,2021-05-03T00:00:00.000+00:00,2021-05-03T00:00:00.000+00:00
"KOJ Store",,10138014,"MIK  3rd Party  Iraq Wholesale KSA",Y,,,2021-02-21T00:00:00.000+00:00,2021-02-21T00:00:00.000+00:00
"KOJ Store",,11100001,"TBS  Dubai  Jumeirah Center",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100002,"TBS  Dubai  City Centre Shop",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100003,"TBS  Dubai  Ibn Batuta",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100004,"TBS  Dubai  Wafi Centre",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100005,"TBS  Dubai  Mall Of The Emirates",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100006,"TBS  Dubai  Festival City",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100007,"TBS  Dubai  Dubai Mall",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100008,"TBS  Dubai  Dubai Marina Mall",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100009,"TBS  Dubai  Arabian Centre",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100010,"TBS  Dubai  Mirdif City Centre",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100011,"TBS  Dubai  Mercato Mall",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100012,"TBS  Dubai  Madina Mall Dubai",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100013,"TBS  Dubai  Al Ghurair Extn",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100014,"TBS  Dubai  Arabian Ranches",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100015,"TBS  Dubai  Meaiesem City Centre",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100016,"TBS  Dubai  Burjuman Shop",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11100017,"TBS  Dubai  Bin Sougat Centre",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11158070,"ExtNoaf InteriorsNISW80PO02",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158071,"ExtKamal JamjoomTable works",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158072,"ExtDubai Hotelwhissleposts090217",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11158073,"ExtKamal Jamjoom Maids room renovation",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11159005,"Ext Wooden Door  Jameel VILLA B55 LIME TREE VALLEY ",Y,,,2021-03-07T00:00:00.000+00:00,2021-03-07T00:00:00.000+00:00
"KOJ Store",,12115002,"ELC  QTR  VIRTUAL ECOMMERCE",Y,,,2021-06-14T00:00:00.000+00:00,2021-06-14T00:00:00.000+00:00
"KOJ Store",,11150997,"IntNAY Riyadh Al Salam Plaza Riyadh ",Y,,,2020-12-16T00:00:00.000+00:00,2020-12-16T00:00:00.000+00:00
"KOJ Store",,11104001,"TBS  UAE  Warehouse",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11108003,"TBS  UAE 3rd party  Spinnies ALG",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11108002,"TBS  UAE 3rd party  Corporate Sale",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11105001,"TBS  UAE Online  Virtual Ecommerce",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11108001,"TBS  UAE 3rd party  Noon Dubai Mall",Y,,,2021-04-05T00:00:00.000+00:00,2021-04-05T00:00:00.000+00:00
"KOJ Store",,11138013,"MIK – UAE 3rd Party– Namshi",Y,,,2021-11-07T00:00:00.000+00:00,2021-11-07T00:00:00.000+00:00
"KOJ Store",,11138011,"MIK – 3rd party UAE  Nessa",Y,,,2021-09-01T00:00:00.000+00:00,2021-09-01T00:00:00.000+00:00
"KOJ Store",,11508093,"EXT  SBY  Abu Dhabi  Adnoc Airport Road",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508103,"EXT  SBY  Abu Dhabi  Boutik Mall",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11158197,"Ext Dubai Aerospace ",Y,,,2021-09-29T00:00:00.000+00:00,2021-09-29T00:00:00.000+00:00
"KOJ Store",,11118005,"ELC  UAE 3rd Party  UNION COOP AL AWEER",Y,,,2021-10-06T00:00:00.000+00:00,2021-10-06T00:00:00.000+00:00
"KOJ Store",,10120022,"NAY  Riyadh  Milahi",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120023,"NAY  Jeddah  Jeddah Mall",Y,,2021-10-31T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-10-26T00:00:00.000+00:00
"KOJ Store",,10120024,"NAY  Riyadh  Faisaliah Centre",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120025,"NAY  Makkah  Souk Al Diyafa",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120026,"NAY  Tabouk  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120027,"NAY  Buraidah  Othaim Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120028,"NAY  KHOBAR  SWAIKET",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120029,"NAY  Madinah  Masarah Centre",Y,,2021-11-20T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-11-18T00:00:00.000+00:00
"KOJ Store",,10120030,"NAY  Jeddah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120031,"NAY  Jeddah  Heraa International",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120032,"NAY  Riyadh  Sahara Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120033,"NAY  Madinah  Madinah International Ma",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120034,"NAY  Makkah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120035,"NAY  Hail  Samah Centre",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120036,"NAY  Jeddah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120037,"NAY  Jeddah  Danube 40 st",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120038,"NAY  Jeddah  Tahlia Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120039,"NAY  Jeddah  Herra Avenue",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120040,"NAY  Jeddah  Tahlia Flagship",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120041,"NAY  Taif  Taif International Market",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120042,"NAY  Jeddah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120043,"NAY  Dammam  Ibn Khaldoon Centre",Y,,2021-11-20T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-11-18T00:00:00.000+00:00
"KOJ Store",,10120044,"NAY  Riyadh  Khurais Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120045,"NAY  Yanbu  BaJunaid Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120046,"NAY  Makkah  Majaz Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120047,"NAY  Riyadh  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120048,"NAY  Riyadh  Badiya Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120049,"NAY  Tabouk  Hokair Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120050,"NAY  Riyadh  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,11508124,"EXT  SBY  Dubai  Nshama Town Square",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,10120051,"NAY  Bisha  Bin Hamed Supermarket",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120052,"NAY  Madinah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120053,"NAY  Jeddah  Jammah Mall",Y,,2021-07-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-06-29T00:00:00.000+00:00
"KOJ Store",,10120054,"NAY  Kharj  Hudaithy",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120055,"NAY  Buraidah  Nakheel Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120056,"NAY  Dhahran  Mall Of Dhahran",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120057,"NAY  Baha  Ghonaim Supermarket",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120058,"NAY  Najran  Dagmal Supermarket",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120059,"NAY  Jeddah  Jarir Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120060,"NAY  Dammam  Marina Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120061,"NAY  Riyadh  Al Salam Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120062,"NAY  Jubail  Fanateer Centre",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120063,"NAY  Riyadh  Granada Centre",Y,,2021-08-08T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-08-04T00:00:00.000+00:00
"KOJ Store",,10120064,"NAY  Jeddah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120065,"NAY  Dammam  Shatee Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120066,"NAY  Jeddah  Aziz Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120067,"NAY  Jeddah  Jammah Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120068,"NAY  Abha  Aseer Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120069,"NAY  Khamis  Jesser Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120070,"NAY  Abha  Abha Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120071,"NAY  Riyadh  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120072,"NAY  Taif  Obaikan Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120073,"NAY  Jeddah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120074,"NAY  Jeddah  Sulaimania Plaza",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120075,"NAY  Jizan  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120076,"NAY  Riyadh  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120077,"NAY  Makkah  Abraj Al Bait Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120078,"NAY  Makkah  60 St",Y,,2021-09-10T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-08-17T00:00:00.000+00:00
"KOJ Store",,10120079,"NAY  Al Rass  Rass Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120217,"NAYMAKKAHSOUK AL DIYAFA 2",Y,,,2021-05-23T00:00:00.000+00:00,2021-05-23T00:00:00.000+00:00
"KOJ Store",,11168011,"NYR  UAE 3RD PARTY  KANZY",Y,,,2021-07-27T00:00:00.000+00:00,2021-07-27T00:00:00.000+00:00
"KOJ Store",,11151037,"Int  SUBUAERETDUBAI FESTIVAL CITY DUBAI",Y,,,2021-09-29T00:00:00.000+00:00,2021-09-29T00:00:00.000+00:00
"KOJ Store",,11508059,"EXT  SBY  UAQ  Al Rawda Area",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11508127,"EXT  SBY  Dubai  Nakheel Mall",Y,,,2021-11-08T00:00:00.000+00:00,2021-11-08T00:00:00.000+00:00
"KOJ Store",,11151039,"Int  TBS  MADINAH  AL NOOR MALL  2",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11151040,"Int  TBS JEDDAH  MALL OF ARABIA 1  EXTENSION",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11151041,"Int  TBS  MADINAH  AL RASHID MALL",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11151042,"Int  TBS  DUBAI  MIRDIF CITY CENTRE",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11151043,"Int  TBS  ABU DHABI  YAS MALL",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11151044,"Int  TBS  KHAMIS  AL GHONAIM PLAZA",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,11158199,"Ext Hisham villa  The Villa  Cordoba 1 E1",Y,,,2021-10-14T00:00:00.000+00:00,2021-10-14T00:00:00.000+00:00
"KOJ Store",,10120080,"NAY  Madinah  Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120081,"NAY  Khobar  Rashid Mall 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120082,"NAY  Riyadh  Royal Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120083,"NAY  Jeddah  Hijaz Plaza 2",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120084,"NAY  Jeddah  Andalus Mall",Y,,2021-07-05T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00,2021-06-29T00:00:00.000+00:00
"KOJ Store",,10120085,"NAY  Madinah  Rashid Mega Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120086,"NAY  Jeddah  Sultan Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120087,"NAY  Jizan  South International Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120088,"NAY  Jeddah  Najjar Mall  2",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120089,"NAY  Khobar  Venicia Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120090,"NAY  Hassah  Othaim Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120091,"NAY  Jeddah  South Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120092,"NAY  Madinah  Movenpick Mall",N,,,2020-12-02T00:00:00.000+00:00,2021-06-01T00:00:00.000+00:00
"KOJ Store",,10120094,"NAY  Al Qatif  Al Qatif City Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120095,"NAY  Jeddah  Red Sea Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120096,"NAY  Makkah  Panda Al Sharaya",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120097,"NAY  Riyadh  Galleria Mall Closed",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
"KOJ Store",,10120098,"NAY  Khurais  Othaim Mall",Y,,,2020-12-02T00:00:00.000+00:00,2020-12-02T00:00:00.000+00:00
